user_id,total_sessions,first_session,last_session,total_trips_booked,total_trips_canceled,total_flights_booked,avg_seats,avg_checked_bags,total_domestic_flights,total_international_flights,net_flight_spend_usd,avg_flight_spend_usd,total_flights_discounted,avg_flight_discount_used,total_hotels_booked,avg_nights,avg_rooms,net_hotel_spend_usd,avg_hotel_spend_usd,total_hotels_discounted,avg_hotel_discount_used,total_staycations,birthdate,gender,is_married,has_children,home_country,home_city,home_airport,sign_up_date,age,lifetime,trips_per_session,cancellation_ratio,pct_flights_per_trip,pct_domestic_flights,pct_international_flights,pct_discounted_flights,pct_hotels_per_trip,pct_discounted_hotels,pct_staycations,ltv_usd,recency_days,lifespan_days,frequency_trips_per_day,monetary_per_day,R_score,F_score,M_score,RFM_segment_label,trips_per_session_cat,pct_flights_per_trip_cat,pct_hotels_per_trip_cat,pct_domestic_flights_cat,pct_international_flights_cat,pct_discounted_flights_cat,pct_discounted_hotels_cat,avg_flight_discount_used_cat,avg_hotel_discount_used_cat,avg_nights_cat,avg_rooms_cat,avg_seats_cat,avg_checked_bags_cat,persona
298253,8,2023-01-05 20:25:00,2023-06-13 21:37:48.000000,1,0,1,1.0,2.0,1,0,712.42,712.42,0,0.225,0,,,0.0,,0,0.15,0,1977-08-01,F,True,True,usa,los angeles,LAX,2022-08-24,46,0,0.125,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,712.42,44,159,0.006289308176100629,4.48062893081761,2,5,5,At Risk,Low,Mid-low,Low,Low,Low,Low,,High,Mid-high,,,Low,High,Susan – At Risk – Seasoned bargain hunter
299476,9,2023-01-05 19:03:00,2023-07-19 14:31:21.000000,1,0,1,1.0,0.0,1,0,192.38,192.38,0,0.2,1,1.0,1.0,71.0,71.0,0,0.125,0,1985-05-19,F,True,False,usa,atlanta,ATL,2022-08-25,38,0,0.1111111111111111,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,263.38,9,194,0.005154639175257732,1.3576288659793814,5,5,5,Champions,Low,Mid-low,Mid-low,Low,Low,Low,Low,High,Mid-high,Low,Low,Low,Low,Alex – Champion – Young global explorer
306165,8,2023-01-19 20:40:00,2023-07-07 11:29:07.000000,0,0,0,,,0,0,0.0,,0,,0,,,0.0,,0,,0,2003-04-13,F,False,False,usa,cleveland,CLE,2022-08-31,20,0,0.0,,,,,,,,,0.0,21,168,0.0,0.0,4,5,5,Champions,Low,,,,,,,,,,,,,Alex – Champion – Young global explorer
306819,8,2023-01-27 21:31:00,2023-07-17 15:56:31.000000,2,1,2,1.0,0.5,2,0,50.16,80.08,0,0.05,2,1.0,1.0,370.0,316.5,0,0.05,0,1964-04-02,F,True,True,usa,new york,JFK,2022-09-01,59,0,0.25,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,420.15999999999997,11,170,0.0058823529411764705,2.4715294117647058,5,5,5,Champions,Mid-low,Mid-low,Mid-low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Mid-low,Alex – Champion – Young global explorer
312488,7,2023-01-31 12:21:00,2023-04-03 10:37:20.000000,0,0,0,,,0,0,0.0,,0,0.25,0,,,0.0,,0,0.2,0,1993-06-27,M,True,False,usa,new york,JFK,2022-09-05,30,0,0.0,,,,,,,,,0.0,116,61,0.0,0.0,1,5,5,At Risk,Low,,,,,,,High,High,,,,,Susan – At Risk – Seasoned bargain hunter
313724,7,2023-01-18 20:08:00,2023-07-15 19:58:03.000000,4,1,3,1.3333333333333333,0.6666666666666666,3,0,805.33,394.18666666666667,0,,4,4.0,1.5,3217.0,538.0,0,,0,1972-05-13,F,False,False,usa,tulsa,TUL,2022-09-06,51,0,0.5714285714285714,0.25,0.75,1.0,0.0,0.0,1.0,0.0,0.0,4022.33,13,177,0.01694915254237288,22.72502824858757,5,3,2,Potential,High,Mid-low,Mid-low,Low,Low,Low,Low,,,Mid-high,High,Mid-high,Mid-high,Riley – Potential – Aspiring globetrotter
316527,8,2023-01-09 22:50:00,2023-07-01 14:37:53.000000,4,0,4,1.25,0.25,4,0,1739.89,434.9725,0,0.15,4,3.0,1.25,5658.3,1256.575,1,0.05,0,1982-07-17,F,True,True,canada,winnipeg,YWG,2022-09-08,41,0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,7398.1900000000005,27,172,0.023255813953488372,43.01273255813954,4,2,1,Potential,High,Mid-low,Mid-low,Low,Low,Low,Mid-high,Mid-high,Low,Mid-low,Mid-high,Mid-high,Low,Riley – Potential – Aspiring globetrotter
317688,7,2023-01-08 11:06:00,2023-06-01 18:26:35.000000,3,0,3,1.0,0.3333333333333333,3,0,737.99,245.99666666666667,0,0.24999999999999994,3,1.6666666666666667,1.0,1076.0,358.6666666666667,0,,0,1983-05-19,F,False,True,usa,indianapolis,IND,2022-09-09,40,0,0.42857142857142855,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1813.99,57,144,0.020833333333333332,12.597152777777778,2,2,3,Lost,Mid-high,Mid-low,Mid-low,Low,Low,Low,Low,High,,Low,Low,Low,Mid-low,Chris – Lost – Occasional explorer who drifted away
322867,8,2023-01-17 16:24:00,2023-07-08 13:01:23.000000,1,0,1,1.0,1.0,1,0,173.04,173.04,0,0.125,1,7.0,1.0,1323.0,1323.0,0,0.1,0,1977-12-07,F,False,False,usa,mobile,BFM,2022-09-14,45,0,0.125,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1496.04,20,171,0.005847953216374269,8.748771929824562,4,5,4,Champions,Low,Mid-low,Mid-low,Low,Low,Low,Low,Mid-low,Mid-low,High,Low,Low,Mid-high,Alex – Champion – Young global explorer
324191,8,2023-01-11 10:48:00,2023-05-26 19:19:50.000000,2,0,2,1.5,0.5,2,0,99.74,49.87,0,0.1,2,4.5,1.5,1610.0,574.5,0,0.15,0,1984-05-27,F,False,False,usa,san diego,SAN,2022-09-15,39,0,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1709.74,63,135,0.014814814814814815,12.66474074074074,2,3,3,Lost,Mid-low,Mid-low,Mid-low,Low,Low,Low,Low,Low,Mid-high,Mid-high,High,High,Mid-low,Emma – Lost – Former premium planner
328590,8,2023-01-16 21:05:00,2023-07-03 05:55:02.000000,3,1,3,1.6666666666666667,0.3333333333333333,3,0,2203.95,976.76,0,0.1,2,4.5,2.0,2596.25,639.375,1,0.15,0,1968-07-23,F,False,False,usa,san diego,NZY,2022-09-18,55,0,0.375,0.3333333333333333,1.0,1.0,0.0,0.0,0.6666666666666666,0.5,0.0,4800.2,25,167,0.011976047904191617,28.7437125748503,4,4,2,Potential,Mid-high,Mid-low,Low,Low,Low,Low,High,Low,Mid-high,Mid-high,High,High,Mid-low,Riley – Potential – Aspiring globetrotter
330764,8,2023-01-07 04:10:00,2023-06-16 08:03:20.000000,3,1,1,3.0,1.0,1,0,0.0,375.52,0,,2,4.5,1.0,1094.0,547.0,0,0.05,0,1985-02-06,F,False,False,usa,detroit,DET,2022-09-20,38,0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,1094.0,42,160,0.0125,6.8375,2,4,4,At Risk,Mid-high,Low,Low,Low,Low,Low,Low,,Low,Mid-high,Low,High,Mid-high,Susan – At Risk – Seasoned bargain hunter
330893,8,2023-01-16 20:00:00,2023-06-30 22:58:42.000000,3,0,3,1.0,0.6666666666666666,3,0,861.61,287.2033333333333,0,,3,2.0,1.0,750.0,250.0,0,0.05,0,1980-12-16,F,True,True,usa,oklahoma city,OKC,2022-09-20,42,0,0.375,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1611.6100000000001,27,165,0.01818181818181818,9.767333333333335,4,3,4,Potential,Mid-high,Mid-low,Mid-low,Low,Low,Low,Low,,Low,Low,Low,Low,Mid-high,Riley – Potential – Aspiring globetrotter
331039,8,2023-01-17 12:53:00,2023-04-23 10:12:14.361704,1,1,1,4.0,3.0,1,0,0.0,2290.87,0,0.1,1,8.0,2.0,-334.4,1504.8,1,0.075,0,1979-08-02,F,True,True,canada,london,YXU,2022-09-20,44,0,0.125,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-334.4,96,95,0.0,-3.5199999999999996,1,5,5,At Risk,Low,Mid-low,Mid-low,Low,Low,Low,High,Low,Low,High,High,High,High,Susan – At Risk – Seasoned bargain hunter
334787,8,2023-01-08 15:30:00,2023-07-07 12:25:30.000000,3,0,3,1.0,0.6666666666666666,3,0,749.4475,249.81583333333333,1,0.05,3,2.0,1.0,864.0,288.0,0,,0,1971-04-27,F,False,False,usa,minneapolis,MSP,2022-09-23,52,0,0.375,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,1613.4475,21,179,0.01675977653631285,9.013673184357542,4,3,4,Potential,Mid-high,Mid-low,Mid-low,Low,Low,High,Low,Low,,Low,Low,Low,Mid-high,Riley – Potential – Aspiring globetrotter
337227,8,2023-01-25 13:23:00,2023-04-20 20:32:26.000000,0,0,0,,,0,0,0.0,,0,,0,,,0.0,,0,0.05,0,1989-06-25,F,True,False,usa,santa ana,SNA,2022-09-25,34,0,0.0,,,,,,,,,0.0,98,85,0.0,0.0,1,5,5,At Risk,Low,,,,,,,,Low,,,,,Susan – At Risk – Seasoned bargain hunter
338086,7,2023-03-04 17:57:00,2023-06-21 11:02:22.000000,1,0,1,1.0,0.0,1,0,644.83,644.83,0,0.3,1,2.0,1.0,152.0,152.0,0,,0,1983-12-13,F,False,True,usa,washington,IAD,2022-09-25,39,0,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,796.83,37,108,0.009259259259259259,7.378055555555556,3,4,4,Loyal,Low,Mid-low,Mid-low,Low,Low,Low,Low,High,,Low,Low,Low,Low,Taylor – Loyal – Practical frequent flyer
340166,8,2023-01-10 22:44:00,2023-06-20 22:08:22.000000,1,0,0,,,0,0,0.0,,0,0.1,1,2.0,1.0,474.0,474.0,0,0.1,0,1973-05-17,M,True,True,usa,san francisco,SFO,2022-09-27,50,0,0.125,0.0,0.0,,,,1.0,0.0,0.0,474.0,37,160,0.00625,2.9625,3,5,5,Loyal,Low,Low,Mid-low,,,,Low,Low,Mid-low,Low,Low,,,Taylor – Loyal – Practical frequent flyer
343928,8,2023-01-18 19:05:00,2023-07-19 21:06:19.000000,2,0,2,1.5,0.5,1,1,4528.74,2264.37,1,0.29999999999999993,1,3.0,1.0,348.0,348.0,0,0.1,0,1959-01-26,F,True,False,usa,el paso,BIF,2022-09-30,64,0,0.25,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,4876.74,8,182,0.01098901098901099,26.795274725274723,5,4,2,Potential,Mid-low,Mid-low,Low,Low,High,High,Low,High,Mid-low,Mid-low,Low,High,Mid-low,Riley – Potential – Aspiring globetrotter
347778,9,2023-01-31 19:30:00,2023-06-23 11:46:18.000000,5,0,5,1.6,1.0,5,0,4233.69,846.738,0,0.15,4,2.25,1.75,4474.0,520.0,0,,0,1974-07-20,F,False,False,usa,las vegas,LSV,2022-10-03,49,0,0.5555555555555556,0.0,1.0,1.0,0.0,0.0,0.8,0.0,0.0,8707.689999999999,35,142,0.035211267605633804,61.32176056338027,3,1,1,Potential,High,Mid-low,Low,Low,Low,Low,Low,Mid-high,,Mid-low,High,High,Mid-high,Riley – Potential – Aspiring globetrotter
348817,8,2023-01-10 19:26:00,2023-06-03 14:28:46.000000,4,0,3,1.0,0.6666666666666666,3,0,1374.62,458.20666666666665,0,0.05,4,2.25,1.0,2622.0,655.5,0,,0,1995-08-07,F,False,False,canada,calgary,YYC,2022-10-04,27,0,0.5,0.0,0.75,1.0,0.0,0.0,1.0,0.0,0.0,3996.62,55,143,0.027972027972027972,27.948391608391606,2,1,2,Lost,High,Mid-low,Mid-low,Low,Low,Low,Low,Low,,Mid-low,Low,Low,Mid-high,Chris – Lost – Occasional explorer who drifted away
348863,8,2023-01-04 08:57:00,2023-06-19 16:58:22.000000,0,0,0,,,0,0,0.0,,0,,0,,,0.0,,0,0.1,0,1957-01-13,F,True,False,usa,san antonio,SKF,2022-10-04,66,0,0.0,,,,,,,,,0.0,39,166,0.0,0.0,3,5,5,Loyal,Low,,,,,,,,Mid-low,,,,,Taylor – Loyal – Practical frequent flyer
349132,9,2023-01-04 19:46:00,2023-07-08 21:16:51.000000,3,0,2,2.0,0.5,2,0,721.06,360.53,0,,3,4.666666666666667,1.6666666666666667,3516.1,950.0333333333333,1,0.1,0,1975-06-17,F,False,False,usa,cincinnati,CVG,2022-10-04,48,0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,4237.16,19,185,0.016216216216216217,22.903567567567567,4,3,2,Potential,Mid-high,Low,Mid-low,Low,Low,Low,High,,Mid-low,Mid-high,High,High,Mid-low,Riley – Potential – Aspiring globetrotter
350648,8,2023-01-16 05:48:00,2023-07-08 11:23:11.000000,1,1,1,1.0,0.0,1,0,0.0,212.18,0,0.175,1,3.0,1.0,0.0,555.0,0,0.1,0,2006-03-02,F,False,False,usa,lincoln,LNK,2022-10-05,17,0,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20,173,0.0,0.0,4,5,5,Champions,Low,Mid-low,Mid-low,Low,Low,Low,Low,Mid-high,Mid-low,Mid-low,Low,Low,Low,Alex – Champion – Young global explorer
353271,7,2023-01-10 20:43:00,2023-07-08 02:32:09.000000,0,0,0,,,0,0,0.0,,0,0.15,0,,,0.0,,0,0.15,0,1997-09-05,F,False,True,usa,milwaukee,MKE,2022-10-07,25,0,0.0,,,,,,,,,0.0,20,178,0.0,0.0,4,5,5,Champions,Low,,,,,,,Mid-high,Mid-high,,,,,Alex – Champion – Young global explorer
353694,8,2023-01-15 06:44:00,2023-07-05 21:19:57.000000,2,0,2,1.5,0.5,2,0,461.37,230.685,0,0.08333333333333333,2,4.5,1.5,1634.0,549.5,0,,0,1984-06-17,F,False,True,usa,new york,LGA,2022-10-07,39,0,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2095.37,22,171,0.011695906432748537,12.253625730994152,4,4,3,Potential,Mid-low,Mid-low,Mid-low,Low,Low,Low,Low,Low,,Mid-high,High,High,Mid-low,Riley – Potential – Aspiring globetrotter
354050,7,2023-01-27 01:35:00,2023-07-04 15:16:11.000000,4,0,4,1.25,0.0,4,0,1375.8,343.95,0,,4,2.75,1.25,2301.6,434.325,1,0.05,0,1974-05-28,F,False,False,usa,detroit,DET,2022-10-07,49,0,0.5714285714285714,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,3677.3999999999996,24,158,0.02531645569620253,23.274683544303794,4,2,2,Potential,High,Mid-low,Mid-low,Low,Low,Low,Mid-high,,Low,Mid-low,Mid-high,Mid-high,Low,Riley – Potential – Aspiring globetrotter
354260,8,2023-01-13 17:23:00,2023-04-03 21:05:43.000000,2,0,2,1.0,1.0,2,0,1165.01,582.505,0,0.15,1,2.0,1.0,520.0,520.0,0,,0,1974-09-27,F,False,False,usa,providence,PVD,2022-10-07,48,0,0.25,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1685.01,115,80,0.025,21.062625,1,2,2,Lost,Mid-low,Mid-low,Low,Low,Low,Low,Low,Mid-high,,Low,Low,Low,Mid-high,Chris – Lost – Occasional explorer who drifted away
354311,8,2023-01-08 20:29:00,2023-04-12 09:37:39.000000,2,0,2,1.0,0.5,2,0,1072.89,536.445,0,0.1,1,3.0,1.0,291.0,291.0,0,,0,1978-07-12,F,True,False,usa,tucson,DMA,2022-10-08,45,0,0.25,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1363.89,107,93,0.021505376344086023,14.665483870967742,1,2,3,Lost,Mid-low,Mid-low,Low,Low,Low,Low,Low,Low,,Mid-low,Low,Low,Mid-low,Chris – Lost – Occasional explorer who drifted away
354950,8,2023-01-25 11:01:00,2023-06-14 20:40:16.000000,1,0,1,1.0,1.0,1,0,460.54,460.54,0,,1,6.0,1.0,762.0,762.0,0,0.1,0,1970-10-19,M,True,False,usa,amarillo,AMA,2022-10-08,52,0,0.125,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1222.54,43,140,0.007142857142857143,8.73242857142857,2,5,4,At Risk,Low,Mid-low,Mid-low,Low,Low,Low,Low,,Mid-low,High,Low,Low,Mid-high,Susan – At Risk – Seasoned bargain hunter
356046,8,2023-01-20 17:40:00,2023-06-30 21:31:07.000000,2,0,2,1.5,0.0,2,0,783.81,391.905,0,0.15,2,2.0,1.5,705.0,199.5,0,0.05,0,1989-10-17,F,False,False,canada,ottawa,YOW,2022-10-09,33,0,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1488.81,27,161,0.012422360248447204,9.247267080745342,4,4,4,Loyal,Mid-low,Mid-low,Mid-low,Low,Low,Low,Low,Mid-high,Low,Low,High,High,Low,Taylor – Loyal – Practical frequent flyer
357737,8,2023-01-10 19:15:00,2023-06-26 21:36:45.000000,5,1,4,1.0,0.25,4,0,1959.7,517.075,0,,5,3.2,1.0,1236.1,447.22,2,0.08333333333333333,0,1982-10-04,F,True,True,usa,san diego,SAN,2022-10-10,40,0,0.625,0.2,0.8,1.0,0.0,0.0,1.0,0.4,0.0,3195.8,31,167,0.023952095808383235,19.136526946107786,3,2,2,Potential,High,Mid-low,Mid-low,Low,Low,Low,High,,Mid-low,Mid-low,Low,Low,Low,Riley – Potential – Aspiring globetrotter
359072,8,2023-01-07 06:10:00,2023-04-29 19:08:29.000000,3,1,3,1.0,0.3333333333333333,3,0,133.15,153.93666666666667,0,0.2,3,2.0,1.0,447.0,230.0,0,,0,1972-12-09,F,True,True,canada,montreal,YUL,2022-10-11,50,0,0.375,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.0,0.0,580.15,90,112,0.017857142857142856,5.179910714285714,1,3,5,At Risk,Mid-high,Mid-low,Mid-low,Low,Low,Low,Low,High,,Low,Low,Low,Mid-low,Susan – At Risk – Seasoned bargain hunter
359080,8,2023-01-05 18:33:00,2023-07-03 05:20:48.000000,4,0,4,1.25,1.0,3,1,5153.56,1288.39,0,0.1,2,2.0,1.0,1383.0,691.5,0,0.2,0,1982-05-09,F,True,False,usa,new york,JFK,2022-10-11,41,0,0.5,0.0,1.0,0.75,0.25,0.0,0.5,0.0,0.0,6536.56,25,178,0.02247191011235955,36.722247191011235,4,2,1,Potential,High,Mid-low,Low,Low,High,Low,Low,Low,High,Low,Low,Mid-high,Mid-high,Riley – Potential – Aspiring globetrotter
359653,8,2023-01-08 17:56:00,2023-07-07 14:50:54.000000,2,0,2,1.0,1.0,2,0,784.33,392.165,0,0.25,2,1.5,1.0,649.2,324.6,1,0.075,0,1968-12-26,M,False,False,canada,victoria,YYJ,2022-10-12,54,0,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,1433.5300000000002,21,179,0.0111731843575419,8.008547486033521,4,4,4,Loyal,Mid-low,Mid-low,Mid-low,Low,Low,Low,High,High,Low,Low,Low,Low,Mid-high,Taylor – Loyal – Practical frequent flyer
361459,8,2023-01-09 22:41:00,2023-05-03 11:32:18.000000,1,0,1,1.0,1.0,1,0,393.91,393.91,0,,1,1.0,1.0,165.0,165.0,0,0.125,0,1982-09-16,F,True,True,usa,houston,EFD,2022-10-13,40,0,0.125,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,558.9100000000001,86,113,0.008849557522123894,4.946106194690266,1,4,5,At Risk,Low,Mid-low,Mid-low,Low,Low,Low,Low,,Mid-high,Low,Low,Low,Mid-high,Leo – At Risk – Budget short-trip traveler
361759,7,2023-01-06 17:54:00,2023-06-06 18:17:22.000000,2,0,2,1.0,1.0,2,0,820.4,410.2,0,0.15,1,2.0,1.0,119.7,119.7,1,0.075,0,1971-08-14,F,True,False,canada,winnipeg,YWG,2022-10-13,51,0,0.2857142857142857,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,940.1,52,151,0.013245033112582781,6.225827814569537,2,4,4,At Risk,Mid-low,Mid-low,Low,Low,Low,Low,High,Mid-high,Low,Low,Low,Low,Mid-high,Leo – At Risk – Budget short-trip traveler
363535,7,2023-01-07 17:07:00,2023-05-08 02:50:16.000000,2,1,2,1.0,0.5,2,0,251.87,273.795,0,0.225,2,4.0,1.0,355.0,587.0,0,,0,1993-05-15,F,False,False,usa,charlotte,CLT,2022-10-14,30,0,0.2857142857142857,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,606.87,81,120,0.008333333333333333,5.05725,1,4,5,At Risk,Mid-low,Mid-low,Mid-low,Low,Low,Low,Low,High,,Mid-high,Low,Low,Mid-low,Susan – At Risk – Seasoned bargain hunter
365825,8,2023-01-04 16:06:00,2023-06-12 18:09:40.000000,2,1,1,1.0,1.0,1,0,64.63,64.63,0,0.1,2,7.0,1.5,950.0,921.0,0,,0,1979-05-10,F,False,False,usa,los angeles,LAX,2022-10-16,44,0,0.25,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1014.63,46,159,0.006289308176100629,6.381320754716981,2,5,4,At Risk,Mid-low,Low,Mid-low,Low,Low,Low,Low,Low,,High,High,Low,Mid-high,Susan – At Risk – Seasoned bargain hunter
371201,8,2023-01-10 11:10:00,2023-04-19 20:30:03.000000,1,0,1,1.0,3.0,1,0,199.47,199.47,0,0.3999999999999999,0,,,0.0,,0,0.05,0,1996-01-16,M,False,True,usa,new york,JFK,2022-10-20,27,0,0.125,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,199.47,99,99,0.010101010101010102,2.0148484848484847,1,4,5,At Risk,Low,Mid-low,Low,Low,Low,Low,,High,Low,,,Low,High,Susan – At Risk – Seasoned bargain hunter
372970,7,2023-01-26 20:23:00,2023-05-22 19:48:15.000000,1,0,1,1.0,0.0,1,0,714.2,714.2,0,0.125,1,1.0,1.0,276.0,276.0,0,0.15,0,1990-04-01,F,False,False,usa,charlotte,CLT,2022-10-21,33,0,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,990.2,67,115,0.008695652173913044,8.610434782608696,1,4,4,At Risk,Low,Mid-low,Mid-low,Low,Low,Low,Low,Mid-low,Mid-high,Low,Low,Low,Low,Leo – At Risk – Budget short-trip traveler
373489,9,2023-02-08 05:51:00,2023-06-30 11:29:29.000000,1,0,1,4.0,3.0,0,1,5588.4825,5588.4825,1,0.21666666666666667,1,12.0,2.0,1224.0,612.0,0,0.125,0,1986-12-08,F,True,True,usa,wichita,ICT,2022-10-21,36,0,0.1111111111111111,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6812.4825,28,142,0.007042253521126761,47.97522887323944,3,5,1,Potential,Low,Mid-low,Mid-low,Low,High,High,Low,High,Mid-high,High,High,High,High,Riley – Potential – Aspiring globetrotter
374331,8,2023-01-15 06:04:00,2023-06-29 20:02:48.000000,2,1,1,1.0,1.0,1,0,0.0,236.26,0,0.15,1,12.0,2.0,6720.0,3360.0,0,0.2,0,1981-12-01,M,False,False,usa,milwaukee,MKE,2022-10-22,41,0,0.25,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.0,6720.0,29,165,0.006060606060606061,40.72727272727273,3,5,1,Potential,Mid-low,Low,Low,Low,Low,Low,Low,Mid-high,High,High,High,Low,Mid-high,Riley – Potential – Aspiring globetrotter
374340,9,2023-01-11 20:22:00,2023-06-27 21:12:56.000000,1,0,1,2.0,1.0,0,1,3966.19,3966.19,0,,0,,,0.0,,0,0.05,0,1989-06-26,F,True,False,usa,new york,LGA,2022-10-22,34,0,0.1111111111111111,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,3966.19,30,167,0.005988023952095809,23.749640718562876,3,5,2,Potential,Low,Mid-low,Low,Low,High,Low,,,Low,,,High,Mid-high,Riley – Potential – Aspiring globetrotter
374341,8,2023-01-10 03:10:00,2023-05-31 07:59:49.000000,3,0,0,,,0,0,0.0,,0,0.1,3,7.333333333333333,2.0,6840.0,1165.6666666666667,0,,0,1998-07-15,F,False,False,usa,detroit,YIP,2022-10-22,25,0,0.375,0.0,0.0,,,,1.0,0.0,0.0,6840.0,58,141,0.02127659574468085,48.51063829787234,2,2,1,Lost,Mid-high,Low,Mid-low,,,,Low,Low,,High,High,,,Emma – Lost – Former premium planner
375160,8,2023-01-11 13:27:00,2023-06-29 19:27:45.000000,0,0,0,,,0,0,0.0,,0,0.05,0,,,0.0,,0,0.1,0,2003-11-23,F,False,False,usa,houston,EFD,2022-10-22,19,0,0.0,,,,,,,,,0.0,29,169,0.0,0.0,3,5,5,Loyal,Low,,,,,,,Low,Mid-low,,,,,Taylor – Loyal – Practical frequent flyer
375729,8,2023-01-14 23:20:00,2023-07-11 19:18:02.000000,3,0,3,1.0,0.3333333333333333,3,0,896.282,298.7606666666667,2,0.11666666666666667,3,2.0,1.0,1667.0,555.6666666666666,0,0.075,0,1971-04-12,F,False,False,usa,atlanta,ATL,2022-10-23,52,0,0.375,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.0,2563.282,17,177,0.01694915254237288,14.481819209039548,4,3,3,Potential,Mid-high,Mid-low,Mid-low,Low,Low,High,Low,Mid-low,Low,Low,Low,Low,Mid-low,Riley – Potential – Aspiring globetrotter
375751,8,2023-01-05 22:15:00,2023-06-26 14:49:52.000000,3,0,3,1.0,0.3333333333333333,3,0,707.56,235.85333333333332,0,,2,3.0,1.0,999.0,499.5,0,0.05,0,1974-02-09,F,True,False,usa,cleveland,CLE,2022-10-23,49,0,0.375,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,1706.56,32,171,0.017543859649122806,9.979883040935672,3,3,4,Potential,Mid-high,Mid-low,Low,Low,Low,Low,Low,,Low,Mid-low,Low,Low,Mid-low,Riley – Potential – Aspiring globetrotter
376159,8,2023-01-15 12:47:00,2023-05-10 20:53:54.000000,2,0,1,1.0,1.0,1,0,367.24,367.24,0,,2,3.0,1.0,708.0,354.0,0,,0,1982-01-24,F,False,False,usa,long beach,LGB,2022-10-23,41,0,0.25,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1075.24,78,115,0.017391304347826087,9.349913043478262,1,3,4,At Risk,Mid-low,Low,Mid-low,Low,Low,Low,Low,,,Mid-low,Low,Low,Mid-high,Leo – At Risk – Budget short-trip traveler
377069,8,2023-01-11 14:46:00,2023-04-29 09:17:55.000000,1,1,1,2.0,1.0,1,0,0.0,926.67,0,,0,,,0.0,,0,0.05,0,1956-03-06,F,True,False,usa,new york,LGA,2022-10-24,67,0,0.125,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,90,107,0.0,0.0,1,5,5,At Risk,Low,Mid-low,Low,Low,Low,Low,,,Low,,,High,Mid-high,Susan – At Risk – Seasoned bargain hunter
377411,8,2023-01-20 12:52:00,2023-06-15 10:24:23.000000,2,0,2,1.5,0.0,2,0,989.996,494.998,1,0.11666666666666667,2,2.5,1.5,1026.0,298.5,0,0.15,0,1986-05-24,F,True,False,canada,montreal,YMX,2022-10-24,37,0,0.25,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,2015.996,43,145,0.013793103448275862,13.903420689655173,2,3,3,Lost,Mid-low,Mid-low,Mid-low,Low,Low,High,Low,Mid-low,Mid-high,Mid-low,High,High,Low,Emma – Lost – Former premium planner
